,choice_set,choice
1322,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1323,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",DriveAlone
1324,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",DriveAlone
1325,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
1326,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",DriveAlone
1327,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",DriveAlone
1328,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1329,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",Transit
1330,"('SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",Walk
1331,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1332,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",Transit
1333,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1334,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1335,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",SharedRide(2)
1336,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1337,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1338,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1339,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1340,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",SharedRide(2)
1341,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",SharedRide(2)
1342,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",SharedRide(2)
1343,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Bike')",DriveAlone
1344,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",DriveAlone
1345,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1346,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1347,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1348,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",DriveAlone
1349,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",DriveAlone
1350,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",Transit
1351,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",DriveAlone
1352,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",SharedRide(3+)
1353,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1354,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
1355,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1356,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",DriveAlone
1357,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",SharedRide(2)
1358,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1359,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",DriveAlone
1360,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
1361,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1362,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",DriveAlone
1363,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
1364,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",DriveAlone
1365,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",DriveAlone
1366,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",DriveAlone
1367,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",DriveAlone
1368,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
1369,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",DriveAlone
1370,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",DriveAlone
1371,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
1372,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1373,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1374,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",DriveAlone
1375,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1376,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1377,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1378,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
1379,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",DriveAlone
1380,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",DriveAlone
1381,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",Transit
1382,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",Transit
1383,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
1384,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1385,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",DriveAlone
1386,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",DriveAlone
1387,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",DriveAlone
1388,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1389,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",DriveAlone
1390,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",SharedRide(2)
1391,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",SharedRide(2)
1392,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",DriveAlone
1393,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",DriveAlone
1394,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1395,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1396,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1397,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1398,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1399,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",DriveAlone
1400,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1401,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1402,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",DriveAlone
1403,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1404,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",Transit
1405,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",DriveAlone
1406,"('SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",SharedRide(2)
1407,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1408,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Bike', 'Walk')",DriveAlone
1409,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",SharedRide(3+)
1410,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1411,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Bike')",DriveAlone
1412,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1413,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1414,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",SharedRide(3+)
1415,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
1416,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",SharedRide(2)
1417,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1418,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Bike')",SharedRide(2)
1419,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1420,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1421,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
1422,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",SharedRide(3+)
1423,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1424,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1425,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
1426,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
1427,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
1428,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
1429,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",DriveAlone
1430,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",DriveAlone
1431,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
1432,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",SharedRide(3+)
1433,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",DriveAlone
1434,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
1435,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",DriveAlone
1436,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",SharedRide(2)
1437,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",SharedRide(2)
1438,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",DriveAlone
1439,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
1440,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
1441,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",DriveAlone
1442,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1443,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1444,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1445,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",SharedRide(2)
1446,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
1447,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",DriveAlone
1448,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
1449,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
1450,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
1451,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1452,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",DriveAlone
1453,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",SharedRide(2)
1454,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
1455,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1456,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
1457,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1458,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",DriveAlone
1459,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1460,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",DriveAlone
1461,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",SharedRide(3+)
1462,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
1463,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1464,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",DriveAlone
1465,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",SharedRide(2)
1466,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",SharedRide(2)
1467,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",DriveAlone
1468,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
1469,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",DriveAlone
1470,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",DriveAlone
1471,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",DriveAlone
1472,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",Transit
1473,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",SharedRide(2)
1474,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
1475,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",DriveAlone
1476,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1477,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",DriveAlone
1478,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",DriveAlone
1479,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",DriveAlone
1480,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",DriveAlone
1481,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",SharedRide(2)
1482,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1483,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",SharedRide(3+)
1484,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1485,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1486,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
1487,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",DriveAlone
1488,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",DriveAlone
1489,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
1490,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
1491,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
1492,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",SharedRide(2)
1493,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",SharedRide(2)
1494,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",DriveAlone
1495,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",Transit
1496,"('SharedRide(2)', 'SharedRide(3+)', 'Transit')",Transit
1497,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
1498,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",DriveAlone
1499,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",DriveAlone
1500,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",DriveAlone
1501,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1502,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
1503,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
1504,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",DriveAlone
1505,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",DriveAlone
1506,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",DriveAlone
1507,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
1508,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",DriveAlone
1509,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",DriveAlone
1510,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",DriveAlone
1511,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
1512,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1513,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",SharedRide(2)
1514,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",SharedRide(2)
1515,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
1516,"('SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",SharedRide(2)
1517,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
1518,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
1519,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1520,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",DriveAlone
1521,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",DriveAlone
1522,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",SharedRide(2)
1523,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Bike')",DriveAlone
1524,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
1525,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1526,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",DriveAlone
1527,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1528,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",SharedRide(3+)
1529,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",DriveAlone
1530,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1531,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1532,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",Transit
1533,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",SharedRide(2)
1534,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1535,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",SharedRide(3+)
1536,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",Walk
1537,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1538,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",Transit
1539,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",DriveAlone
1540,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1541,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1542,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
1543,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
1544,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",Walk
1545,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",DriveAlone
1546,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1547,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",DriveAlone
1548,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",DriveAlone
1549,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
1550,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",DriveAlone
1551,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1552,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
1553,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",SharedRide(2)
1554,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
1555,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Bike')",SharedRide(2)
1556,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
1557,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1558,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1559,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",DriveAlone
1560,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1561,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Walk')",DriveAlone
1562,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",SharedRide(3+)
1563,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
1564,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
1565,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",SharedRide(3+)
1566,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",Transit
1567,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",DriveAlone
1568,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",DriveAlone
1569,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",DriveAlone
1570,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",DriveAlone
1571,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",DriveAlone
1572,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",SharedRide(2)
1573,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1574,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",SharedRide(2)
1575,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",DriveAlone
1576,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
1577,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
1578,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
1579,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
1580,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1581,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1582,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
1583,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Bike', 'Walk')",DriveAlone
1584,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",DriveAlone
1585,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",DriveAlone
1586,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",SharedRide(2)
1587,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",SharedRide(2)
1588,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",DriveAlone
1589,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1590,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1591,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
1592,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike')",DriveAlone
1593,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit', 'Bike', 'Walk')",DriveAlone
1594,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
1595,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)', 'Transit')",DriveAlone
1596,"('DriveAlone', 'SharedRide(2)', 'SharedRide(3+)')",DriveAlone
