,choice_set,choice
10388,"('2', '4', '5', '9')",9
10389,"('7', '8')",7
10390,"('3', '5', '7', '8')",3
10391,"('2', '3', '4', '8')",4
10392,"('3', '4', '5')",3
10393,"('2', '5', '8')",2
10394,"('1', '7', '8', '9')",1
10395,"('3', '7')",3
10396,"('3', '6', '8')",6
10397,"('3', '4', '6', '7')",7
10398,"('1', '5')",5
10399,"('1', '3', '5', '8')",1
10400,"('2', '5', '7', '9')",2
10401,"('3', '6', '9')",3
10402,"('1', '2', '4', '8')",1
10403,"('2', '4', '8', '9')",2
10404,"('3', '5', '7', '9')",7
10405,"('1', '6')",1
10406,"('1', '2', '6', '9')",9
10407,"('6', '8', '9')",6
10408,"('2', '3', '8', '9')",2
10409,"('1', '6', '8', '9')",9
10410,"('2', '7', '8', '9')",2
10411,"('1', '3', '4', '8')",1
10412,"('2', '4', '6', '7')",4
10413,"('3', '4')",4
10414,"('2', '4', '5', '6')",2
10415,"('1', '7', '9')",7
10416,"('2', '5')",5
10417,"('2', '4', '9')",4
10418,"('4', '6')",6
10419,"('4', '6')",6
10420,"('1', '3', '8', '9')",1
10421,"('3', '4', '8')",8
10422,"('2', '7')",7
10423,"('1', '3', '4', '9')",9
10424,"('1', '3', '6', '7')",7
10425,"('2', '4', '7')",4
10426,"('3', '4', '6', '8')",8
10427,"('3', '6')",6
10428,"('3', '5', '8')",8
10429,"('3', '6', '7', '8')",3
10430,"('3', '5', '8', '9')",8
10431,"('1', '2', '7')",1
10432,"('4', '5', '8')",5
10433,"('1', '2', '4', '9')",1
10434,"('3', '5', '6', '7')",3
10435,"('2', '3', '4', '5')",2
10436,"('1', '9')",1
10437,"('2', '4', '6')",4
10438,"('7', '8')",8
10439,"('1', '2', '3', '4')",3
10440,"('2', '8', '9')",2
10441,"('3', '5')",5
10442,"('1', '4', '6', '7')",1
10443,"('7', '8')",8
10444,"('5', '6')",5
10445,"('4', '6')",6
10446,"('1', '4', '7', '8')",8
10447,"('4', '5', '6', '9')",5
10448,"('1', '4', '6', '8')",6
10449,"('1', '6')",6
10450,"('2', '6')",6
10451,"('1', '4')",4
10452,"('2', '4', '8', '9')",2
10453,"('3', '7')",7
10454,"('7', '8', '9')",7
10455,"('5', '6', '7')",7
10456,"('3', '5')",5
10457,"('1', '8', '9')",1
10458,"('1', '3', '8', '9')",8
10459,"('3', '9')",3
10460,"('1', '2', '7', '9')",9
10461,"('2', '5', '7')",7
10462,"('4', '5', '7', '9')",7
10463,"('1', '4', '5', '8')",1
10464,"('2', '5', '7', '9')",5
10465,"('1', '3')",1
10466,"('2', '3', '4', '6')",3
10467,"('3', '4', '5', '9')",4
10468,"('3', '4', '5', '8')",4
10469,"('4', '5', '6')",5
10470,"('1', '4', '6')",1
10471,"('1', '6')",1
10472,"('1', '4', '5', '8')",1
10473,"('2', '9')",9
10474,"('1', '2', '6', '8')",6
10475,"('3', '7', '9')",3
10476,"('2', '5', '9')",9
10477,"('1', '4', '8', '9')",4
10478,"('4', '7', '8')",4
10479,"('5', '7')",7
10480,"('2', '5', '6', '7')",2
10481,"('1', '3', '4', '7')",1
10482,"('3', '8')",3
10483,"('1', '2', '3', '8')",3
10484,"('6', '7', '8')",7
10485,"('1', '5', '6')",6
10486,"('1', '5')",1
10487,"('3', '4', '8', '9')",3
10488,"('1', '3', '4')",3
10489,"('1', '4', '5', '7')",1
10490,"('1', '3')",1
10491,"('4', '9')",9
10492,"('3', '6', '7', '8')",8
10493,"('5', '6', '9')",6
10494,"('1', '5', '6', '8')",1
10495,"('1', '4', '8')",4
10496,"('1', '3', '5', '9')",5
10497,"('2', '5', '8')",2
10498,"('3', '4', '6', '8')",4
10499,"('2', '4', '9')",9
10500,"('5', '7')",7
10501,"('5', '7')",5
10502,"('2', '4')",4
10503,"('2', '5', '6', '8')",6
10504,"('2', '5', '6')",2
10505,"('3', '7', '8', '9')",3
10506,"('3', '7')",3
10507,"('2', '7')",2
10508,"('1', '5')",1
10509,"('2', '4')",4
10510,"('4', '6')",6
10511,"('1', '4', '8')",8
10512,"('1', '3', '4', '7')",1
10513,"('2', '4', '5')",4
10514,"('2', '7')",2
10515,"('1', '5')",5
10516,"('2', '7', '8', '9')",7
10517,"('2', '3')",2
10518,"('1', '6', '7')",1
10519,"('5', '7', '9')",7
10520,"('1', '3', '6')",6
10521,"('6', '7', '8', '9')",8
10522,"('1', '6', '7')",1
10523,"('1', '9')",9
10524,"('6', '8')",8
10525,"('5', '6')",6
10526,"('3', '8')",3
10527,"('3', '4')",4
10528,"('1', '8')",1
10529,"('2', '6', '8', '9')",2
10530,"('1', '3', '7', '9')",3
10531,"('3', '8')",3
10532,"('2', '8')",2
10533,"('1', '4', '5')",5
10534,"('5', '8')",5
10535,"('5', '9')",9
10536,"('2', '5', '8', '9')",9
10537,"('2', '4', '5')",2
10538,"('1', '7')",1
10539,"('3', '5', '6')",6
10540,"('1', '2', '3', '6')",6
10541,"('5', '6', '7', '9')",9
10542,"('1', '2', '3')",1
10543,"('3', '6', '7')",7
10544,"('4', '8')",4
10545,"('1', '3', '9')",3
10546,"('2', '7')",7
10547,"('6', '9')",9
10548,"('2', '5', '6', '7')",5
10549,"('3', '8', '9')",9
10550,"('1', '2', '3', '8')",1
10551,"('2', '4', '7', '8')",2
10552,"('3', '6', '7', '8')",7
10553,"('1', '5', '6', '7')",5
10554,"('1', '2', '8', '9')",9
10555,"('4', '8')",8
10556,"('1', '2', '4', '7')",7
10557,"('2', '3', '4', '7')",2
10558,"('1', '3', '8', '9')",9
10559,"('2', '4', '8', '9')",2
10560,"('3', '5', '9')",5
10561,"('1', '6', '7')",1
10562,"('6', '7', '9')",6
10563,"('1', '3', '7', '9')",9
10564,"('7', '8')",7
10565,"('4', '5', '8', '9')",9
10566,"('2', '3', '7', '8')",3
10567,"('1', '2', '3', '8')",1
10568,"('1', '2', '3', '6')",1
10569,"('1', '4')",1
10570,"('1', '2', '5')",2
10571,"('2', '5', '9')",5
10572,"('3', '9')",3
10573,"('1', '2', '5')",2
10574,"('3', '7')",7
10575,"('5', '7', '8')",5
10576,"('2', '3', '7', '9')",2
10577,"('3', '4')",4
10578,"('2', '4', '5')",4
10579,"('5', '6')",5
10580,"('2', '7', '8', '9')",9
10581,"('5', '7')",7
10582,"('1', '2', '5', '6')",1
10583,"('3', '4', '6', '8')",3
10584,"('2', '5', '6')",2
10585,"('3', '4', '5', '6')",4
10586,"('2', '5', '9')",9
10587,"('1', '7')",7
10588,"('2', '6', '7')",7
10589,"('1', '6', '8', '9')",6
10590,"('5', '6', '8')",5
10591,"('1', '7', '8')",8
10592,"('2', '6', '9')",9
10593,"('5', '8')",8
10594,"('2', '3')",3
10595,"('1', '4', '5')",5
10596,"('1', '2', '7')",1
10597,"('3', '8', '9')",8
10598,"('1', '9')",9
10599,"('1', '7')",7
10600,"('7', '9')",9
10601,"('2', '4', '5', '6')",6
10602,"('2', '3')",2
10603,"('2', '5', '8', '9')",5
10604,"('3', '9')",9
10605,"('7', '8', '9')",7
10606,"('1', '8')",1
10607,"('2', '6', '9')",6
10608,"('2', '9')",9
10609,"('2', '4', '5', '6')",2
10610,"('3', '8', '9')",8
10611,"('3', '6')",6
10612,"('1', '4', '5', '6')",4
10613,"('6', '8')",6
10614,"('3', '6', '7', '9')",3
10615,"('3', '4', '8')",4
10616,"('3', '4', '8')",8
10617,"('4', '6', '8')",8
10618,"('2', '4')",4
10619,"('6', '8', '9')",8
10620,"('3', '8', '9')",8
10621,"('3', '5', '6')",5
10622,"('2', '4', '6', '7')",2
10623,"('1', '4', '6', '8')",6
10624,"('2', '3', '4', '5')",3
10625,"('1', '4', '6')",4
10626,"('4', '8')",8
10627,"('5', '8', '9')",9
10628,"('1', '4', '5', '6')",6
10629,"('6', '7', '8', '9')",6
10630,"('1', '2')",1
10631,"('2', '3', '5', '7')",3
10632,"('7', '9')",9
10633,"('2', '6', '7')",6
10634,"('2', '5', '6')",6
10635,"('1', '6', '9')",6
10636,"('1', '3', '9')",9
10637,"('6', '9')",6
10638,"('1', '7', '9')",9
10639,"('1', '3')",3
10640,"('5', '8')",8
10641,"('1', '2', '5', '6')",1
10642,"('1', '4', '6', '7')",7
10643,"('2', '5', '7', '9')",5
10644,"('1', '6')",1
10645,"('1', '3', '4', '7')",7
10646,"('3', '6', '7', '9')",9
10647,"('2', '3', '4')",2
10648,"('3', '6')",6
10649,"('6', '9')",6
10650,"('2', '3', '9')",2
10651,"('1', '5', '6', '8')",5
10652,"('1', '7')",1
10653,"('5', '6', '7', '8')",5
10654,"('2', '5', '6', '7')",2
10655,"('1', '2', '3', '4')",2
10656,"('5', '9')",9
10657,"('3', '4', '6', '7')",3
10658,"('1', '3', '7')",1
10659,"('2', '8', '9')",2
10660,"('2', '8')",8
10661,"('2', '5', '8')",5
10662,"('1', '2', '3', '5')",1
10663,"('1', '9')",9
10664,"('1', '2', '5')",2
10665,"('2', '3')",3
10666,"('3', '4')",4
10667,"('3', '4', '7', '9')",4
10668,"('2', '3', '4', '6')",3
10669,"('1', '4', '8')",8
10670,"('1', '2', '8', '9')",2
10671,"('5', '8')",8
10672,"('1', '2', '4', '7')",4
10673,"('3', '5', '7', '9')",9
10674,"('4', '5', '6', '9')",9
10675,"('1', '3', '6', '7')",7
10676,"('2', '3')",2
10677,"('2', '4', '9')",9
10678,"('3', '6', '9')",9
10679,"('2', '5', '8')",2
10680,"('2', '3', '7', '9')",3
10681,"('1', '2')",1
10682,"('4', '5', '7', '8')",4
10683,"('1', '3', '4')",1
10684,"('2', '4', '7', '8')",8
10685,"('2', '8', '9')",2
10686,"('1', '6', '8', '9')",6
10687,"('2', '8', '9')",9
10688,"('1', '3', '6')",6
10689,"('2', '5', '6')",5
10690,"('1', '6')",6
10691,"('2', '4', '5', '7')",2
10692,"('1', '4', '5')",1
10693,"('1', '3', '5', '9')",9
10694,"('2', '3')",2
10695,"('4', '8', '9')",8
10696,"('1', '6')",6
10697,"('2', '3')",3
10698,"('2', '7', '8', '9')",7
10699,"('4', '9')",4
10700,"('3', '4', '7')",3
10701,"('1', '2', '8')",1
10702,"('3', '8')",3
10703,"('1', '4')",4
10704,"('7', '9')",7
10705,"('1', '3', '8', '9')",1
10706,"('1', '2')",1
10707,"('1', '2', '3', '8')",2
10708,"('3', '5')",5
10709,"('1', '2', '4', '6')",1
10710,"('6', '8', '9')",9
10711,"('1', '6')",6
10712,"('2', '6')",2
10713,"('1', '4', '7')",1
10714,"('3', '5', '6', '7')",5
10715,"('1', '7', '9')",1
10716,"('1', '2', '6', '8')",1
10717,"('4', '8', '9')",4
10718,"('5', '6', '7', '8')",6
10719,"('3', '9')",3
10720,"('4', '5', '7')",4
10721,"('1', '2', '8')",8
10722,"('5', '7')",5
10723,"('1', '7')",7
10724,"('4', '7')",4
10725,"('6', '8')",6
10726,"('7', '9')",9
10727,"('1', '2', '6')",6
10728,"('5', '6')",6
10729,"('2', '3', '4')",4
10730,"('5', '7', '8')",8
10731,"('1', '5', '8', '9')",1
10732,"('1', '2')",2
10733,"('3', '4', '6', '9')",4
10734,"('1', '2', '3', '4')",2
10735,"('3', '4', '6', '9')",6
10736,"('2', '5', '6', '7')",2
10737,"('2', '8')",8
10738,"('5', '9')",9
10739,"('2', '4', '9')",9
10740,"('2', '3', '7')",3
10741,"('3', '4', '6', '7')",4
10742,"('3', '7')",3
10743,"('3', '4')",3
10744,"('1', '5')",1
10745,"('2', '4', '5', '6')",2
10746,"('3', '6', '7', '8')",6
10747,"('2', '9')",9
10748,"('1', '3', '6', '8')",3
10749,"('1', '5')",1
10750,"('8', '9')",8
10751,"('3', '7', '9')",9
10752,"('1', '7')",7
10753,"('1', '3', '9')",3
10754,"('4', '6', '8', '9')",8
10755,"('2', '3')",3
10756,"('1', '3', '5')",5
10757,"('4', '5')",5
10758,"('2', '4', '6', '7')",2
10759,"('3', '4')",4
10760,"('2', '4', '5', '6')",5
10761,"('2', '4', '5')",5
10762,"('1', '6', '8', '9')",9
10763,"('3', '9')",9
10764,"('2', '4', '8')",2
10765,"('6', '7', '8')",6
10766,"('2', '8')",2
10767,"('1', '8', '9')",8
10768,"('1', '3', '7', '9')",9
10769,"('3', '5', '6', '7')",5
10770,"('2', '7', '9')",9
10771,"('1', '2', '7')",7
10772,"('6', '7', '9')",6
10773,"('1', '3', '7', '9')",1
10774,"('2', '3', '4')",2
10775,"('4', '7', '8')",7
10776,"('7', '8')",8
10777,"('1', '4', '9')",1
10778,"('2', '3', '7')",2
10779,"('1', '3', '9')",3
10780,"('2', '4', '5', '9')",9
10781,"('2', '5', '8')",8
10782,"('2', '3', '9')",9
10783,"('1', '2')",1
10784,"('3', '7', '9')",9
10785,"('1', '8')",8
10786,"('1', '6')",1
10787,"('5', '6', '8')",6
10788,"('4', '5', '9')",9
10789,"('2', '5', '8')",5
10790,"('3', '9')",9
10791,"('2', '4', '5', '9')",2
10792,"('2', '5')",2
10793,"('7', '9')",7
10794,"('1', '7')",7
10795,"('1', '4', '7')",1
10796,"('1', '2', '3', '9')",2
10797,"('1', '4', '5')",1
10798,"('5', '6', '9')",6
10799,"('1', '3')",1
10800,"('6', '9')",9
10801,"('2', '9')",2
10802,"('5', '8')",5
10803,"('4', '6', '8', '9')",9
10804,"('1', '4', '5', '8')",5
10805,"('1', '3', '8')",3
10806,"('2', '9')",2
10807,"('1', '5', '6', '9')",6
10808,"('1', '5')",1
10809,"('4', '7', '8')",8
10810,"('1', '6', '7', '8')",1
10811,"('4', '5', '9')",9
10812,"('1', '5', '6')",6
10813,"('2', '4', '5', '9')",4
10814,"('1', '5', '8')",1
10815,"('4', '5', '6', '7')",5
10816,"('6', '9')",9
10817,"('2', '3', '4')",4
10818,"('6', '9')",9
10819,"('2', '4', '7')",4
10820,"('4', '5', '7', '9')",4
10821,"('1', '6', '8')",6
10822,"('2', '8')",2
10823,"('1', '2', '5', '8')",1
10824,"('1', '6', '8')",8
10825,"('3', '5', '8', '9')",5
10826,"('2', '6', '7', '8')",2
10827,"('3', '5')",3
10828,"('1', '5')",1
10829,"('3', '6')",6
10830,"('1', '7', '9')",1
10831,"('4', '9')",9
10832,"('2', '5', '6')",6
10833,"('2', '7')",7
10834,"('2', '3', '7', '9')",9
10835,"('6', '8')",8
10836,"('2', '3', '5', '7')",5
10837,"('1', '4', '9')",9
10838,"('2', '3', '5', '8')",3
10839,"('1', '7')",7
10840,"('1', '8', '9')",9
10841,"('3', '5', '7')",3
10842,"('1', '6')",1
10843,"('1', '3')",1
10844,"('1', '3', '6', '8')",1
10845,"('4', '8')",8
10846,"('3', '9')",9
10847,"('4', '9')",4
10848,"('2', '6')",2
10849,"('1', '4')",4
10850,"('2', '8')",2
10851,"('1', '2', '5')",5
10852,"('1', '5', '9')",9
10853,"('3', '4')",4
10854,"('4', '5')",5
10855,"('1', '4', '8', '9')",1
10856,"('4', '8')",8
10857,"('4', '6', '8', '9')",4
10858,"('3', '6')",3
10859,"('1', '2', '9')",2
10860,"('1', '6', '9')",1
10861,"('6', '7')",6
10862,"('5', '7', '8', '9')",5
10863,"('3', '4', '7', '9')",7
10864,"('1', '2', '6')",2
10865,"('3', '5', '6')",6
10866,"('1', '5', '7')",7
10867,"('2', '5', '9')",5
10868,"('5', '9')",5
10869,"('4', '8')",8
10870,"('2', '6')",2
10871,"('7', '8')",8
10872,"('2', '3', '4', '8')",2
10873,"('3', '7', '8', '9')",8
10874,"('3', '7')",3
10875,"('1', '3', '6', '8')",1
10876,"('8', '9')",8
10877,"('1', '3', '6')",1
10878,"('2', '3', '6')",2
10879,"('4', '7', '8')",7
10880,"('3', '7')",7
10881,"('2', '4', '6')",6
10882,"('3', '4', '7', '9')",3
10883,"('1', '4')",4
10884,"('2', '5')",5
10885,"('7', '9')",9
10886,"('3', '6')",6
10887,"('1', '5', '6', '7')",5
10888,"('1', '2', '5', '9')",1
10889,"('2', '8', '9')",2
10890,"('4', '6', '8')",8
10891,"('1', '2')",1
10892,"('1', '6')",6
10893,"('5', '8')",5
10894,"('1', '2', '9')",1
10895,"('1', '2', '3', '7')",3
10896,"('5', '7', '8')",5
10897,"('1', '4', '5', '9')",9
10898,"('1', '8', '9')",8
10899,"('1', '4')",1
10900,"('5', '7', '8')",5
10901,"('2', '5', '9')",9
10902,"('2', '4')",4
10903,"('1', '4', '5', '6')",6
10904,"('5', '8')",8
10905,"('2', '3', '5', '8')",2
10906,"('4', '7', '9')",9
10907,"('2', '4', '7')",2
10908,"('6', '7')",6
10909,"('4', '8', '9')",9
10910,"('1', '6', '7')",1
10911,"('5', '6', '9')",9
10912,"('1', '7')",1
10913,"('2', '3')",3
10914,"('3', '7')",3
10915,"('5', '7')",5
10916,"('1', '2')",2
10917,"('4', '7', '8')",4
10918,"('2', '4', '5', '7')",2
10919,"('1', '8')",8
10920,"('4', '7')",4
10921,"('1', '3', '6', '8')",3
10922,"('1', '4', '6', '8')",8
10923,"('3', '5', '8')",8
10924,"('7', '9')",7
10925,"('3', '5', '7', '9')",7
10926,"('2', '5')",5
10927,"('2', '4')",2
10928,"('5', '7', '8')",5
10929,"('1', '8')",8
10930,"('1', '3', '4', '8')",3
10931,"('4', '7')",4
10932,"('1', '2', '4', '8')",8
10933,"('5', '8', '9')",5
10934,"('1', '6', '7')",7
10935,"('3', '5', '6')",6
10936,"('3', '8')",3
10937,"('2', '3', '7', '9')",9
10938,"('7', '8')",8
10939,"('2', '3', '9')",9
10940,"('2', '3', '4')",2
10941,"('6', '9')",9
10942,"('2', '7')",2
10943,"('5', '8', '9')",5
10944,"('2', '4', '6', '8')",4
10945,"('3', '4', '5', '6')",3
10946,"('4', '5')",5
10947,"('1', '2', '6', '8')",2
10948,"('1', '6')",6
10949,"('1', '4', '8')",8
10950,"('3', '5', '6')",3
10951,"('3', '5', '7', '8')",8
10952,"('2', '5', '8', '9')",5
10953,"('1', '3', '7', '9')",1
10954,"('6', '8')",6
10955,"('4', '5', '7', '9')",4
10956,"('6', '7')",7
10957,"('1', '7')",1
10958,"('1', '7', '9')",1
10959,"('1', '3')",3
10960,"('6', '7')",7
10961,"('2', '6', '8')",2
10962,"('2', '9')",9
10963,"('3', '5', '8', '9')",5
10964,"('3', '5', '6', '7')",3
10965,"('2', '6', '7', '9')",2
10966,"('3', '5', '8')",3
10967,"('1', '2', '7', '8')",1
10968,"('6', '9')",9
10969,"('2', '5', '7', '8')",7
10970,"('1', '8', '9')",9
10971,"('2', '3', '4', '5')",4
10972,"('3', '9')",9
10973,"('1', '2', '6', '8')",6
10974,"('1', '4', '5', '8')",1
10975,"('5', '7')",5
10976,"('6', '8')",8
10977,"('5', '6', '8')",8
10978,"('1', '2', '3', '9')",9
10979,"('3', '4', '7', '8')",4
10980,"('4', '6')",4
10981,"('1', '2', '4', '6')",6
10982,"('1', '4', '9')",4
10983,"('3', '7', '9')",9
10984,"('3', '4')",4
10985,"('2', '5', '6', '8')",2
10986,"('3', '7', '9')",9
10987,"('1', '5', '8')",1
10988,"('2', '8')",2
10989,"('1', '4')",4
10990,"('2', '5', '9')",5
10991,"('1', '8')",8
10992,"('2', '5', '6')",6
10993,"('2', '4')",4
10994,"('2', '4')",4
10995,"('2', '5', '7', '9')",9
10996,"('1', '3', '8', '9')",3
10997,"('1', '6', '8', '9')",1
10998,"('1', '2', '3', '5')",2
10999,"('1', '4')",1
11000,"('2', '5')",2
11001,"('2', '7')",7
11002,"('1', '9')",9
11003,"('4', '5')",5
11004,"('1', '2', '6')",2
11005,"('3', '6', '7', '9')",9
11006,"('1', '3', '7')",3
11007,"('3', '5', '9')",9
11008,"('2', '6', '7', '8')",7
11009,"('3', '5', '9')",9
11010,"('2', '7', '9')",2
11011,"('2', '3', '6', '9')",6
11012,"('4', '5', '6', '8')",8
11013,"('2', '4', '7')",7
11014,"('5', '7', '9')",9
11015,"('2', '4', '9')",2
11016,"('5', '8', '9')",5
11017,"('7', '9')",9
11018,"('5', '6', '9')",9
11019,"('1', '9')",9
11020,"('3', '5', '6')",5
11021,"('1', '3', '6')",1
11022,"('6', '9')",6
11023,"('6', '7', '9')",6
11024,"('1', '4', '7', '8')",7
11025,"('3', '6', '8')",3
11026,"('3', '6')",6
11027,"('2', '3', '7')",7
11028,"('2', '8', '9')",9
11029,"('1', '2')",2
11030,"('7', '8', '9')",7
11031,"('3', '7', '8')",3
11032,"('1', '3', '6', '9')",6
11033,"('1', '3', '4')",1
11034,"('1', '2', '6', '8')",2
11035,"('2', '6')",2
11036,"('2', '6', '7', '9')",2
11037,"('1', '2', '3', '5')",3
11038,"('1', '2', '7')",7
11039,"('1', '3', '6')",1
11040,"('2', '4', '7', '9')",4
11041,"('4', '5', '8')",8
11042,"('2', '4', '5', '7')",4
11043,"('1', '8')",8
11044,"('3', '6')",6
11045,"('1', '4', '5', '9')",5
11046,"('1', '8')",8
11047,"('1', '5', '6', '8')",8
11048,"('5', '9')",9
11049,"('5', '6', '9')",6
11050,"('2', '4')",4
11051,"('1', '3', '7')",3
11052,"('3', '7')",7
11053,"('2', '5', '7', '8')",2
11054,"('1', '4', '6', '7')",6
11055,"('5', '6', '9')",9
11056,"('2', '9')",9
11057,"('4', '5', '7', '8')",8
11058,"('4', '5', '6', '8')",4
11059,"('4', '5', '7', '8')",4
11060,"('1', '2', '3', '5')",1
11061,"('1', '2', '5', '8')",1
11062,"('1', '2', '6', '9')",6
11063,"('1', '2', '5')",5
11064,"('1', '7')",7
11065,"('1', '8')",8
11066,"('6', '7', '9')",7
11067,"('1', '2', '6')",2
11068,"('3', '7')",7
11069,"('7', '8')",8
11070,"('5', '6', '9')",9
11071,"('1', '3')",1
11072,"('2', '5', '8')",8
11073,"('2', '4', '6', '7')",2
11074,"('4', '6', '9')",4
11075,"('1', '4', '5', '7')",1
11076,"('1', '3', '6', '7')",1
11077,"('3', '4')",4
11078,"('5', '7', '8')",5
11079,"('3', '6', '7', '9')",7
11080,"('1', '6', '7', '9')",9
11081,"('2', '3', '6', '8')",2
11082,"('3', '6', '9')",6
11083,"('2', '3', '8')",2
11084,"('3', '6')",6
11085,"('4', '8')",8
11086,"('1', '3', '5')",5
11087,"('2', '8')",8
11088,"('3', '4')",4
11089,"('1', '5', '9')",9
11090,"('2', '7')",2
11091,"('4', '5')",5
11092,"('2', '3', '6')",2
11093,"('5', '6', '8', '9')",5
11094,"('3', '4')",4
11095,"('3', '7')",3
11096,"('5', '6', '8', '9')",9
11097,"('1', '5', '8')",1
11098,"('3', '8')",3
11099,"('2', '7')",7
11100,"('4', '5', '6', '8')",4
11101,"('2', '7', '8')",7
11102,"('2', '5', '8', '9')",5
11103,"('2', '4', '5', '8')",8
11104,"('4', '6')",4
11105,"('2', '6', '7', '9')",9
11106,"('4', '6', '7')",6
11107,"('4', '9')",9
11108,"('2', '6', '8', '9')",8
11109,"('3', '7', '9')",9
11110,"('3', '4', '5', '8')",4
11111,"('1', '2', '4', '9')",9
11112,"('1', '4')",4
11113,"('1', '9')",9
11114,"('1', '2')",1
11115,"('2', '5', '9')",2
11116,"('2', '3', '5', '6')",6
11117,"('1', '2')",2
11118,"('1', '2', '4', '6')",6
11119,"('3', '4', '6', '8')",3
11120,"('6', '9')",9
11121,"('1', '5', '9')",5
11122,"('1', '7', '8')",1
11123,"('6', '8')",8
11124,"('2', '5')",2
11125,"('3', '4', '8')",8
11126,"('4', '5', '7', '8')",8
11127,"('4', '6', '8', '9')",8
11128,"('2', '3', '9')",2
11129,"('1', '5', '6')",1
11130,"('6', '9')",6
11131,"('1', '2', '6', '7')",6
11132,"('6', '7')",7
11133,"('1', '5', '8', '9')",1
11134,"('1', '2', '4', '6')",6
11135,"('2', '6')",2
11136,"('4', '8')",8
11137,"('3', '6', '7', '8')",8
11138,"('1', '4', '6', '8')",8
11139,"('4', '5', '6')",6
11140,"('3', '5')",3
11141,"('3', '5', '6')",3
11142,"('8', '9')",8
11143,"('1', '8')",8
11144,"('2', '4')",2
11145,"('6', '7', '8', '9')",7
11146,"('5', '8')",8
11147,"('2', '7', '8', '9')",8
11148,"('1', '3', '6', '8')",8
11149,"('2', '5', '7')",7
11150,"('2', '6')",2
11151,"('1', '3', '4', '8')",4
11152,"('4', '7', '9')",9
11153,"('8', '9')",9
11154,"('1', '6', '8')",8
11155,"('1', '2', '5')",1
11156,"('2', '4', '7', '8')",8
11157,"('1', '3', '9')",1
11158,"('1', '3', '5')",5
11159,"('2', '3', '7', '9')",2
11160,"('2', '6')",2
11161,"('4', '6', '7')",4
11162,"('2', '4', '9')",9
11163,"('2', '4', '9')",2
11164,"('2', '4', '7', '9')",2
11165,"('1', '6')",6
11166,"('2', '3', '4')",4
11167,"('2', '6')",6
11168,"('1', '3', '5', '6')",3
11169,"('4', '7', '9')",7
11170,"('2', '3', '7', '8')",2
11171,"('2', '3', '6')",2
11172,"('1', '5', '9')",9
11173,"('1', '2', '3', '6')",1
11174,"('2', '3', '9')",3
11175,"('1', '2', '6', '8')",2
11176,"('4', '5', '8', '9')",5
11177,"('1', '8', '9')",8
11178,"('3', '6', '7')",7
11179,"('4', '6')",6
11180,"('4', '5', '7')",7
11181,"('2', '8')",8
11182,"('2', '6', '9')",2
11183,"('3', '7')",7
11184,"('3', '9')",9
11185,"('3', '7', '8', '9')",3
11186,"('2', '6', '8', '9')",2
11187,"('1', '4', '5', '8')",8
11188,"('2', '3', '4', '7')",2
11189,"('3', '5', '6')",3
11190,"('2', '4', '7')",7
11191,"('3', '4', '5')",4
11192,"('2', '3', '4', '7')",7
11193,"('1', '3', '4', '6')",6
11194,"('4', '6', '7', '9')",4
11195,"('1', '4', '6', '8')",6
11196,"('2', '9')",2
11197,"('3', '5', '6', '7')",3
11198,"('1', '6', '7')",1
11199,"('1', '2', '5', '8')",1
11200,"('1', '3', '6')",1
11201,"('1', '2', '5', '9')",1
11202,"('2', '3', '4', '8')",8
11203,"('1', '2', '7')",1
11204,"('1', '4', '6')",6
11205,"('2', '4', '5', '8')",4
11206,"('2', '4')",4
11207,"('4', '6')",6
11208,"('5', '6')",6
11209,"('1', '2', '4')",2
11210,"('3', '5', '9')",3
11211,"('1', '7', '8', '9')",7
11212,"('2', '3', '5', '9')",2
11213,"('8', '9')",8
11214,"('2', '4', '6', '9')",2
11215,"('1', '2', '6', '9')",9
11216,"('5', '6')",6
11217,"('2', '5', '7')",7
11218,"('2', '3', '7', '9')",2
11219,"('1', '7')",1
11220,"('2', '3', '5', '8')",2
11221,"('1', '5', '8', '9')",1
11222,"('1', '2')",2
11223,"('2', '4', '8')",2
11224,"('2', '3', '8')",2
11225,"('2', '3', '6')",3
11226,"('2', '6', '7')",7
11227,"('8', '9')",9
11228,"('5', '7')",7
11229,"('1', '6', '7')",6
11230,"('6', '9')",6
11231,"('5', '9')",5
11232,"('2', '3', '6', '9')",3
11233,"('1', '3', '7', '9')",7
11234,"('1', '7')",7
11235,"('1', '8')",8
11236,"('1', '3', '4', '7')",1
11237,"('2', '3', '4', '6')",4
11238,"('3', '4')",4
11239,"('1', '6')",6
11240,"('1', '2', '7', '9')",1
11241,"('2', '3', '7')",2
11242,"('3', '5')",3
11243,"('4', '7', '9')",4
11244,"('3', '9')",9
11245,"('1', '2', '7', '9')",1
11246,"('2', '8')",8
11247,"('1', '7', '9')",9
11248,"('2', '3', '6')",3
11249,"('1', '5', '6')",1
11250,"('2', '3', '5', '8')",2
11251,"('1', '9')",1
11252,"('6', '7')",6
11253,"('1', '3', '5', '8')",5
11254,"('1', '3', '7')",1
11255,"('2', '3', '6', '8')",2
11256,"('2', '6')",2
11257,"('6', '8')",8
11258,"('1', '3')",3
11259,"('3', '4', '7', '9')",9
11260,"('2', '3', '4', '6')",4
11261,"('2', '3', '7', '8')",3
11262,"('1', '4', '5', '9')",4
11263,"('5', '9')",9
